creator;version;href;ns1:text;ns1:time;ns1:name;ns1:desc;ns1:type;lat;lon;ns1:ele;ns1:time2;ns2:hr;ns2:cad
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83938649;37,3215043;148,6000061;2020-02-24T05:23:47.000Z;159;34
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83936872;37,32137304;148,8000031;2020-02-24T05:23:51.000Z;162;43
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83935505710542201995849609375;37,32121646;149;2020-02-24T05:23:56.000Z;165;47
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83933762274682521820068359375;37,32104665;149,3999939;2020-02-24T05:24:02.000Z;168;47
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83932228;37.32053945772349834442138671875;149,6000061;2020-02-24T05:24:15.000Z;167;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83936511538922786712646484375;37.32007258571684360504150390625;148,8000031;2020-02-24T05:24:19.000Z;163;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83938716;37.31981442309916019439697265625;148;2020-02-24T05:24:21.000Z;160;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83939562551677227020263671875;37,31957931;147,3999939;2020-02-24T05:24:23.000Z;156;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83938808180391788482666015625;37.31936163268983364105224609375;147,8000031;2020-02-24T05:24:25.000Z;152;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83935673348605632781982421875;37,31909517;148,1999969;2020-02-24T05:24:28.000Z;150;38
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83926965;37,31874615;147,8000031;2020-02-24T05:24:34.000Z;153;34
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83922312594950199127197265625;37.31861899606883525848388671875;147,8000031;2020-02-24T05:24:38.000Z;154;45
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83916035;37,31844373;148;2020-02-24T05:24:45.000Z;157;49
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83907443098723888397216796875;37.31801231391727924346923828125;149;2020-02-24T05:24:56.000Z;155;39
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83865559;37,31781039;152,3999939;2020-02-24T05:25:10.000Z;153;41
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83856598474085330963134765625;37,31787644;153,1999969;2020-02-24T05:25:14.000Z;153;46
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83837295;37.31807953678071498870849609375;154,6000061;2020-02-24T05:25:24.000Z;155;45
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83836574;37.31810501776635646820068359375;154,6000061;2020-02-24T05:25:25.000Z;155;46
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83832860924303531646728515625;37.31822018511593341827392578125;154,6000061;2020-02-24T05:25:29.000Z;156;49
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83830480463802814483642578125;37,31828129;154,6000061;2020-02-24T05:25:31.000Z;157;48
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83828427;37.31830869801342487335205078125;154,8000031;2020-02-24T05:25:32.000Z;157;48
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83824512548744678497314453125;37.31842587701976299285888671875;155,3999939;2020-02-24T05:25:36.000Z;157;52
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83819173;37,31863568;157;2020-02-24T05:25:42.000Z;159;48
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83818309940397739410400390625;37.31866107322275638580322265625;157,1999969;2020-02-24T05:25:43.000Z;160;48
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83814789541065692901611328125;37,31881052;158,3999939;2020-02-24T05:25:48.000Z;161;41
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83811822347342967987060546875;37.31893985532224178314208984375;159,3999939;2020-02-24T05:25:52.000Z;164;46
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83810313604772090911865234375;37.31904261745512485504150390625;160;2020-02-24T05:25:55.000Z;166;47
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83807983435690402984619140625;37.31919080950319766998291015625;161;2020-02-24T05:26:00.000Z;169;50
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83805502392351627349853515625;37,31934831;162,1999969;2020-02-24T05:26:06.000Z;172;40
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83804597146809101104736328125;37.31955458410084247589111328125;163,6000061;2020-02-24T05:26:14.000Z;175;38
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83803440444171428680419921875;37.31964544393122196197509765625;164;2020-02-24T05:26:18.000Z;176;38
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83791672252118587493896484375;37,31989045;165,3999939;2020-02-24T05:26:29.000Z;176;45
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83798504;37.31998239643871784210205078125;165,8000031;2020-02-24T05:26:39.000Z;175;45
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83803549;37.31992456130683422088623046875;165,8000031;2020-02-24T05:26:42.000Z;174;43
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83806047;37,31986128;165,1999969;2020-02-24T05:26:44.000Z;175;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83813658;37.31960085220634937286376953125;162,6000061;2020-02-24T05:26:50.000Z;172;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83820397;37.31933380477130413055419921875;160;2020-02-24T05:26:53.000Z;168;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83825141;37.31911285780370235443115234375;158,6000061;2020-02-24T05:26:55.000Z;165;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83834889344871044158935546875;37,31872251;155,6000061;2020-02-24T05:26:58.000Z;162;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,8383934;37,31858656;154,3999939;2020-02-24T05:26:59.000Z;161;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83862323;37,31812639;152;2020-02-24T05:27:03.000Z;159;37
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83876346237957477569580078125;37,31800167;151;2020-02-24T05:27:05.000Z;158;37
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83890595473349094390869140625;37.31796319596469402313232421875;149,8000031;2020-02-24T05:27:07.000Z;158;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83902774;37,31804224;149,1999969;2020-02-24T05:27:09.000Z;158;105
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83908901549875736236572265625;37.31815950013697147369384765625;148,6000061;2020-02-24T05:27:11.000Z;158;101
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83913058973848819732666015625;37,31832353;148,1999969;2020-02-24T05:27:16.000Z;162;101
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83913537;37,31836712;148,1999969;2020-02-24T05:27:18.000Z;162;99
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83913628943264484405517578125;37.31839385814964771270751953125;148,1999969;2020-02-24T05:27:19.000Z;162;71
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83913729526102542877197265625;37,31842093;148,1999969;2020-02-24T05:27:20.000Z;162;55
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83914224;37.31844750232994556427001953125;148;2020-02-24T05:27:21.000Z;163;38
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83923511;37.31886944733560085296630859375;148,1999969;2020-02-24T05:27:28.000Z;160;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83927099;37.31925719417631626129150390625;148,6000061;2020-02-24T05:27:31.000Z;157;36
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83927786;37,31976807;149;2020-02-24T05:27:36.000Z;154;36
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83927878178656101226806640625;37,31991325;149,6000061;2020-02-24T05:27:38.000Z;151;37
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83924475125968456268310546875;37.32049838639795780181884765625;150,3999939;2020-02-24T05:27:54.000Z;154;52
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83924383;37.32051900587975978851318359375;150,3999939;2020-02-24T05:27:55.000Z;155;51
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83924266;37,32054457;150,3999939;2020-02-24T05:27:56.000Z;156;40
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83924115;37,32064851;150,6000061;2020-02-24T05:28:00.000Z;159;50
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83924357779324054718017578125;37,32073518;150,6000061;2020-02-24T05:28:03.000Z;162;46
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83924668;37.32076426036655902862548828125;150,6000061;2020-02-24T05:28:04.000Z;163;46
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83924852;37,32088521;150,6000061;2020-02-24T05:28:08.000Z;166;47
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83924165;37.32098135165870189666748046875;150,6000061;2020-02-24T05:28:12.000Z;169;34
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83925480954349040985107421875;37.32109182514250278472900390625;150,1999969;2020-02-24T05:28:16.000Z;172;34
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83939269;37,32197151;148,8000031;2020-02-24T05:28:26.000Z;170;0
